State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
UT,Utah,2017,February,12 month-ending,Methadone (T40.3),46,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Methadone (T40.3),42,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Methadone (T40.3),39,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Methadone (T40.3),40,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Methadone (T40.3),43,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Methadone (T40.3),45,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Methadone (T40.3),43,100,0.8,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),375,100,0.3,
UT,Utah,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),363,100,0.3,
UT,Utah,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),361,100,0.3,
UT,Utah,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),364,100,0.3,
UT,Utah,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),356,100,0.3,
UT,Utah,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),363,100,0.3,
UT,Utah,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),363,100,0.3,
UT,Utah,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),360,100,0.3,
UT,Utah,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),364,100,0.3,
UT,Utah,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),375,100,0.3,
UT,Utah,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),369,100,0.3,
UT,Utah,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),364,100,0.3,
UT,Utah,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),381,100,0.3,
UT,Utah,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),393,100,0.4,
UT,Utah,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),399,100,0.4,
UT,Utah,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),390,100,0.5,
UT,Utah,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),389,100,0.5,
UT,Utah,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),378,100,0.5,
UT,Utah,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),374,100,0.6,
UT,Utah,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),380,100,0.6,
UT,Utah,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),365,100,0.7,
UT,Utah,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),358,100,0.8,
UT,Utah,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),353,100,0.9,
UT,Utah,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),330,100,0.9,
UT,Utah,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),316,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),309,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),294,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),294,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),282,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),280,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),287,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),272,100,0.8,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Number of Deaths,"17,303",100,0.3,
UT,Utah,2015,February,12 month-ending,Number of Deaths,"17,431",100,0.3,
UT,Utah,2015,March,12 month-ending,Number of Deaths,"17,543",100,0.3,
UT,Utah,2015,April,12 month-ending,Number of Deaths,"17,578",100,0.3,
UT,Utah,2015,May,12 month-ending,Number of Deaths,"17,660",100,0.3,
UT,Utah,2015,June,12 month-ending,Number of Deaths,"17,739",100,0.3,
UT,Utah,2015,July,12 month-ending,Number of Deaths,"17,792",100,0.3,
UT,Utah,2015,August,12 month-ending,Number of Deaths,"17,861",100,0.3,
UT,Utah,2015,September,12 month-ending,Number of Deaths,"17,834",100,0.3,
UT,Utah,2015,October,12 month-ending,Number of Deaths,"17,898",100,0.3,
UT,Utah,2015,November,12 month-ending,Number of Deaths,"17,881",100,0.3,
UT,Utah,2015,December,12 month-ending,Number of Deaths,"17,845",100,0.3,
UT,Utah,2016,January,12 month-ending,Number of Deaths,"17,813",100,0.3,
UT,Utah,2016,February,12 month-ending,Number of Deaths,"17,940",100,0.4,
UT,Utah,2016,March,12 month-ending,Number of Deaths,"18,065",100,0.4,
UT,Utah,2016,April,12 month-ending,Number of Deaths,"18,171",100,0.5,
UT,Utah,2016,May,12 month-ending,Number of Deaths,"18,259",100,0.5,
UT,Utah,2016,June,12 month-ending,Number of Deaths,"18,315",100,0.5,
UT,Utah,2016,July,12 month-ending,Number of Deaths,"18,426",100,0.6,
UT,Utah,2016,August,12 month-ending,Number of Deaths,"18,480",100,0.6,
UT,Utah,2016,September,12 month-ending,Number of Deaths,"18,531",100,0.7,
UT,Utah,2016,October,12 month-ending,Number of Deaths,"18,457",100,0.8,
UT,Utah,2016,November,12 month-ending,Number of Deaths,"18,389",100,0.9,
UT,Utah,2016,December,12 month-ending,Number of Deaths,"18,498",100,0.9,
UT,Utah,2017,January,12 month-ending,Number of Deaths,"18,571",100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Number of Deaths,"18,493",100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Number of Deaths,"18,471",100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Number of Deaths,"18,443",100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Number of Deaths,"18,397",100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Number of Deaths,"18,389",100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Number of Deaths,"18,321",100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Number of Deaths,"18,347",100,0.8,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Number of Drug Overdose Deaths,619,100,0.3,
UT,Utah,2015,February,12 month-ending,Number of Drug Overdose Deaths,606,100,0.3,
UT,Utah,2015,March,12 month-ending,Number of Drug Overdose Deaths,606,100,0.3,
UT,Utah,2015,April,12 month-ending,Number of Drug Overdose Deaths,614,100,0.3,
UT,Utah,2015,May,12 month-ending,Number of Drug Overdose Deaths,599,100,0.3,
UT,Utah,2015,June,12 month-ending,Number of Drug Overdose Deaths,603,100,0.3,
UT,Utah,2015,July,12 month-ending,Number of Drug Overdose Deaths,596,100,0.3,
UT,Utah,2015,August,12 month-ending,Number of Drug Overdose Deaths,607,100,0.3,
UT,Utah,2015,September,12 month-ending,Number of Drug Overdose Deaths,622,100,0.3,
UT,Utah,2015,October,12 month-ending,Number of Drug Overdose Deaths,655,100,0.3,
UT,Utah,2015,November,12 month-ending,Number of Drug Overdose Deaths,657,100,0.3,
UT,Utah,2015,December,12 month-ending,Number of Drug Overdose Deaths,649,100,0.3,
UT,Utah,2016,January,12 month-ending,Number of Drug Overdose Deaths,672,100,0.3,
UT,Utah,2016,February,12 month-ending,Number of Drug Overdose Deaths,689,100,0.4,
UT,Utah,2016,March,12 month-ending,Number of Drug Overdose Deaths,710,100,0.4,
UT,Utah,2016,April,12 month-ending,Number of Drug Overdose Deaths,707,100,0.5,
UT,Utah,2016,May,12 month-ending,Number of Drug Overdose Deaths,716,100,0.5,
UT,Utah,2016,June,12 month-ending,Number of Drug Overdose Deaths,714,100,0.5,
UT,Utah,2016,July,12 month-ending,Number of Drug Overdose Deaths,715,100,0.6,
UT,Utah,2016,August,12 month-ending,Number of Drug Overdose Deaths,717,100,0.6,
UT,Utah,2016,September,12 month-ending,Number of Drug Overdose Deaths,694,100,0.7,
UT,Utah,2016,October,12 month-ending,Number of Drug Overdose Deaths,682,100,0.8,
UT,Utah,2016,November,12 month-ending,Number of Drug Overdose Deaths,667,100,0.9,
UT,Utah,2016,December,12 month-ending,Number of Drug Overdose Deaths,650,100,0.9,
UT,Utah,2017,January,12 month-ending,Number of Drug Overdose Deaths,638,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Number of Drug Overdose Deaths,639,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Number of Drug Overdose Deaths,617,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Number of Drug Overdose Deaths,614,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Number of Drug Overdose Deaths,605,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Number of Drug Overdose Deaths,606,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Number of Drug Overdose Deaths,611,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Number of Drug Overdose Deaths,606,100,0.8,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",464,100,0.3,
UT,Utah,2015,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",445,100,0.3,
UT,Utah,2015,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",438,100,0.3,
UT,Utah,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",442,100,0.3,
UT,Utah,2015,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",433,100,0.3,
UT,Utah,2015,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",433,100,0.3,
UT,Utah,2015,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",436,100,0.3,
UT,Utah,2015,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",435,100,0.3,
UT,Utah,2015,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",443,100,0.3,
UT,Utah,2015,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",457,100,0.3,
UT,Utah,2015,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",456,100,0.3,
UT,Utah,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",451,100,0.3,
UT,Utah,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",473,100,0.3,
UT,Utah,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",490,100,0.4,
UT,Utah,2016,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",505,100,0.4,
UT,Utah,2016,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",501,100,0.5,
UT,Utah,2016,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",509,100,0.5,
UT,Utah,2016,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",512,100,0.5,
UT,Utah,2016,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",514,100,0.6,
UT,Utah,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",521,100,0.6,
UT,Utah,2016,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",506,100,0.7,
UT,Utah,2016,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",503,100,0.8,
UT,Utah,2016,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",496,100,0.9,
UT,Utah,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",475,100,0.9,
UT,Utah,2017,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",464,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",465,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",447,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",446,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",432,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",430,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",432,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",423,100,0.8,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Percent with drugs specified,98.38449111,100,0.3,
UT,Utah,2015,February,12 month-ending,Percent with drugs specified,98.34983498,100,0.3,
UT,Utah,2015,March,12 month-ending,Percent with drugs specified,98.18481848,100,0.3,
UT,Utah,2015,April,12 month-ending,Percent with drugs specified,98.04560261,100,0.3,
UT,Utah,2015,May,12 month-ending,Percent with drugs specified,97.82971619,100,0.3,
UT,Utah,2015,June,12 month-ending,Percent with drugs specified,97.67827529,100,0.3,
UT,Utah,2015,July,12 month-ending,Percent with drugs specified,97.65100671,100,0.3,
UT,Utah,2015,August,12 month-ending,Percent with drugs specified,97.69357496,100,0.3,
UT,Utah,2015,September,12 month-ending,Percent with drugs specified,97.90996785,100,0.3,
UT,Utah,2015,October,12 month-ending,Percent with drugs specified,97.70992366,100,0.3,
UT,Utah,2015,November,12 month-ending,Percent with drugs specified,98.17351598,100,0.3,
UT,Utah,2015,December,12 month-ending,Percent with drugs specified,97.84283513,100,0.3,
UT,Utah,2016,January,12 month-ending,Percent with drugs specified,97.76785714,100,0.3,
UT,Utah,2016,February,12 month-ending,Percent with drugs specified,97.53265602,100,0.4,
UT,Utah,2016,March,12 month-ending,Percent with drugs specified,96.47887324,100,0.4,
UT,Utah,2016,April,12 month-ending,Percent with drugs specified,96.03960396,100,0.5,
UT,Utah,2016,May,12 month-ending,Percent with drugs specified,95.94972067,100,0.5,
UT,Utah,2016,June,12 month-ending,Percent with drugs specified,95.79831933,100,0.5,
UT,Utah,2016,July,12 month-ending,Percent with drugs specified,95.94405594,100,0.6,
UT,Utah,2016,August,12 month-ending,Percent with drugs specified,95.81589958,100,0.6,
UT,Utah,2016,September,12 month-ending,Percent with drugs specified,95.24495677,100,0.7,
UT,Utah,2016,October,12 month-ending,Percent with drugs specified,95.30791789,100,0.8,
UT,Utah,2016,November,12 month-ending,Percent with drugs specified,95.2023988,100,0.9,
UT,Utah,2016,December,12 month-ending,Percent with drugs specified,94.92307692,100,0.9,
UT,Utah,2017,January,12 month-ending,Percent with drugs specified,94.51410658,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,February,12 month-ending,Percent with drugs specified,94.67918623,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,March,12 month-ending,Percent with drugs specified,95.29983793,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,April,12 month-ending,Percent with drugs specified,95.92833876,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,May,12 month-ending,Percent with drugs specified,96.36363636,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,June,12 month-ending,Percent with drugs specified,96.53465347,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,July,12 month-ending,Percent with drugs specified,96.56301146,100,0.9,*Likely underreported due to incomplete data
UT,Utah,2017,August,12 month-ending,Percent with drugs specified,96.69966997,100,0.8,*Likely underreported due to incomplete data
UT,Utah,2015,January,12 month-ending,Psychostimulants with abuse potential (T43.6),109,100,0.3,
UT,Utah,2015,February,12 month-ending,Psychostimulants with abuse potential (T43.6),111,100,0.3,
UT,Utah,2015,March,12 month-ending,Psychostimulants with abuse potential (T43.6),117,100,0.3,
UT,Utah,2015,April,12 month-ending,Psychostimulants with abuse potential (T43.6),119,100,0.3,
